tokens,type_token_ratio,avg_sentence_len,stopword_ratio,sections,layers,training_hours,flops_per_hour,energy_kwh
32.0,0.375,32.0,0.0,0.0,15,0.5314372703472174,3.999315531300059e+20,0.047502362107873335
19.0,0.5789473684210527,19.0,0.0,0.0,13,2.061074009323971,1.90662286360921e+20,0.07530476878375665
35.0,0.34285714285714286,35.0,0.0,0.0,3,7.697788143239883,4.072626361512992e+20,0.141042377612771
9.0,0.6666666666666666,9.0,0.0,0.0,52,4.824568985623241,3.390115782647918e+20,1.2197645842717766
15.0,0.6,15.0,0.0,0.0,27,0.8387868980622993,4.86930186639725e+20,0.1601762944088214
37.0,0.35135135135135137,37.0,0.0,0.0,51,7.2697262652059065,2.17326527152564e+20,1.2231630250023031
14.0,0.5714285714285714,14.0,0.0,0.0,53,8.412918207255181,1.4108203007364837e+20,0.9018069401818124
14.0,0.6428571428571429,14.0,0.0,0.0,40,0.7088181896152201,1.1154265295190094e+19,0.004624083009800342
19.0,0.47368421052631576,19.0,0.0,0.0,5,6.351926670051234,4.969018236035402e+20,0.22598577751010873
38.0,0.34210526315789475,38.0,0.0,0.0,39,4.338606946399096,2.626752724902988e+20,0.6764001596281722
14.0,0.6428571428571429,14.0,0.0,0.0,23,8.496783920084507,3.7584314038616483e+20,1.0739370987452006
28.0,0.4642857142857143,28.0,0.0,0.0,50,5.157370807792157,3.73081905330971e+20,1.4389681776146357
7.0,0.8571428571428571,7.0,0.0,0.0,55,3.542564702475693,3.6429861365306733e+20,1.0614093979503605
37.0,0.35135135135135137,37.0,0.0,0.0,10,5.480261482522051,4.005938836030357e+20,0.3332644312863326
19.0,0.5789473684210527,19.0,0.0,0.0,11,8.99030696950563,3.141201511496121e+20,0.4579138162810988
19.0,0.5263157894736842,19.0,0.0,0.0,59,3.090214737519357,2.514547169421417e+20,0.6661529227599016
34.0,0.35294117647058826,34.0,0.0,0.0,14,2.784611431267812,2.5989159565158957e+20,0.15158900190484162
23.0,0.5217391304347826,23.0,0.0,0.0,29,2.9478501951982135,1.3166003867761079e+20,0.16671313348652467
8.0,0.625,8.0,0.0,0.0,26,1.533853302565795,1.3939296357314186e+20,0.07838214387090024
36.0,0.3611111111111111,36.0,0.0,0.0,14,3.1491286718703146,3.025070323945505e+20,0.2019794862959593
14.0,0.6428571428571429,14.0,0.0,0.0,7,2.253600280300483,4.521422047563767e+19,0.010428930726599532
11.0,0.7272727272727273,11.0,0.0,0.0,14,7.561493614681037,3.354761507991896e+20,0.5232637170034118
29.0,0.41379310344827586,29.0,0.0,0.0,59,4.303816532006142,1.6462572545906187e+20,0.6199400057512457
27.0,0.37037037037037035,27.0,0.0,0.0,51,3.1664167434960153,1.6757910394723792e+20,0.39257279613707985
10.0,0.7,10.0,0.0,0.0,2,8.420650615439268,3.341903860773892e+20,0.0818903239737168
7.0,0.8571428571428571,7.0,0.0,0.0,11,4.7296246997215485,1.0180969583893357e+19,0.007920515261169431
23.0,0.4782608695652174,23.0,0.0,0.0,36,6.708184768363808,6.311656532521727e+19,0.2231176397776049
28.0,0.4642857142857143,28.0,0.0,0.0,29,1.947301364065356,2.2826135969304245e+20,0.19280229871907478
6.0,0.8333333333333334,6.0,0.0,0.0,46,3.5900029218653136,3.520208641607127e+20,0.859396158205964
30.0,0.4,30.0,0.0,0.0,51,6.817080537713389,3.5248008202688254e+19,0.18198250358751203
8.0,0.875,8.0,0.0,0.0,29,8.273349682761912,2.8773435355031912e+20,1.0424327394351072
21.0,0.5714285714285714,21.0,0.0,0.0,50,1.1895558705826745,3.231884006591992e+20,0.2856605702468129
12.0,0.8333333333333334,12.0,0.0,0.0,29,7.501518010053189,3.111721184580539e+20,1.0311996954458613
31.0,0.3548387096774194,31.0,0.0,0.0,17,3.5050888420843918,1.5324159664661522e+20,0.13463264998243732
26.0,0.5,26.0,0.0,0.0,35,6.607966183209449,1.0587479344593664e+20,0.36607462389533946
39.0,0.3076923076923077,39.0,0.0,0.0,56,5.425335252454328,2.5802028441054364e+20,1.1880820667744083
20.0,0.5,20.0,0.0,0.0,37,0.9106364634810042,3.644646427165957e+20,0.178061556609371
36.0,0.3611111111111111,36.0,0.0,0.0,15,1.9715944573442272,1.8830751328534544e+20,0.08433927090452477
24.0,0.4583333333333333,24.0,0.0,0.0,45,3.958379924112246,4.133694019592554e+20,1.0774858639792124
20.0,0.6,20.0,0.0,0.0,33,6.893322252581786,3.672300825460015e+20,1.244706736927295
30.0,0.4,30.0,0.0,0.0,15,0.7946770321755496,2.1025835130607452e+20,0.03721873675049438
7.0,0.42857142857142855,7.0,0.0,0.0,23,7.545301998237001,4.062251551638497e+20,0.9333313008903108
22.0,0.5454545454545454,22.0,0.0,0.0,28,1.2148882964152998,2.710691932209247e+20,0.1367630998305019
18.0,0.6111111111111112,18.0,0.0,0.0,27,6.7063413279384125,9.710424457124797e+19,0.2601275155798923
23.0,0.5652173913043478,23.0,0.0,0.0,47,9.969188843746705,8.278572358576565e+19,0.5812929797822244
24.0,0.4583333333333333,24.0,0.0,0.0,41,9.760833311172451,2.0835298038640434e+20,1.2201514369055575
16.0,0.625,16.0,0.0,0.0,50,5.351201766498466,4.043741156219205e+20,1.5904572991540726
16.0,0.5625,16.0,0.0,0.0,54,2.9886068771997767,4.745240413304266e+20,1.1065947841310553
18.0,0.5555555555555556,18.0,0.0,0.0,32,3.20343736141,2.896946275341015e+20,0.432745381346678
9.0,0.6666666666666666,9.0,0.0,0.0,56,6.537992699710305,4.512991262757647e+20,2.369717497612598
37.0,0.35135135135135137,37.0,0.0,0.0,46,2.0435438087310467,1.2052328516381449e+20,0.17198719557010173
38.0,0.3684210526315789,38.0,0.0,0.0,45,2.815257786694839,4.325808486076373e+20,0.839771562538224
30.0,0.43333333333333335,30.0,0.0,0.0,33,7.731567326214429,1.0401731498424153e+20,0.3976450332962535
6.0,0.8333333333333334,6.0,0.0,0.0,49,2.8742082504815203,6.397872322231124e+19,0.1332055285447226
27.0,0.4444444444444444,27.0,0.0,0.0,34,2.2347481049308433,4.5601113953116357e+20,0.5128922845457973
17.0,0.5294117647058824,17.0,0.0,0.0,38,9.938830146412679,3.4257187145852715e+20,1.8621353346313394
9.0,0.6666666666666666,9.0,0.0,0.0,22,4.982517026779586,2.184132218963095e+20,0.3433602543046628
38.0,0.3684210526315789,38.0,0.0,0.0,25,0.7522342701910384,3.2763635495897334e+20,0.09441660993828045
24.0,0.375,24.0,0.0,0.0,13,5.476686867693055,3.687045772434875e+20,0.37538406207045255
8.0,0.875,8.0,0.0,0.0,7,2.098145745685244,3.030984981838762e+20,0.06721936794839073
13.0,0.6153846153846154,13.0,0.0,0.0,15,1.731404265037383,8.806681021438509e+19,0.03301908853431851
13.0,0.8461538461538461,13.0,0.0,0.0,42,0.9287211733974594,4.983823673242672e+20,0.2985916418031516
33.0,0.36363636363636365,33.0,0.0,0.0,53,2.379100651948237,1.9256341450844953e+20,0.36250086662595155
29.0,0.4482758620689655,29.0,0.0,0.0,46,5.85486992587632,1.3670026536668999e+20,0.5510756434180433
36.0,0.3611111111111111,36.0,0.0,0.0,59,2.2938408261765892,2.3820401225662054e+19,0.04882224081408262
16.0,0.625,16.0,0.0,0.0,46,4.230002869008987,4.961699396676327e+20,1.4192087414312913
6.0,0.8333333333333334,6.0,0.0,0.0,50,6.013888353640661,1.0967203411707754e+19,0.04875213433616988
34.0,0.38235294117647056,34.0,0.0,0.0,29,3.197672937231181,1.4012082264722476e+20,0.19593820181587981
7.0,1.0,7.0,0.0,0.0,3,2.0668597292244035,2.9381823225498357e+20,0.028284115926524342
26.0,0.46153846153846156,26.0,0.0,0.0,6,5.265980098069971,4.423110858333882e+20,0.2067793313127404
36.0,0.3611111111111111,36.0,0.0,0.0,53,3.2178431551725013,4.252322805664753e+20,1.0982983051170205
8.0,1.0,8.0,0.0,0.0,56,2.291305138332662,3.800093345529145e+20,0.7606586689888095
32.0,0.375,32.0,0.0,0.0,29,6.770162096481381,2.702984929989037e+20,0.7907277088612809
27.0,0.4444444444444444,27.0,0.0,0.0,50,7.530578133988011,4.9486033686404157e+20,2.758190060974191
30.0,0.43333333333333335,30.0,0.0,0.0,53,9.16336856400696,1.0923156241825653e+20,0.7948544528747016
13.0,0.8461538461538461,13.0,0.0,0.0,18,1.243390229683776,1.983422634640434e+19,0.00681829145090874
34.0,0.4117647058823529,34.0,0.0,0.0,22,1.7503230684072184,1.889572873697954e+20,0.11057681781057571
5.0,0.8,5.0,0.0,0.0,54,3.6680583850848816,2.4567826429803345e+20,0.709259723197981
18.0,0.6111111111111112,18.0,0.0,0.0,28,5.987583536940971,4.018794900489763e+20,0.996791029132313
26.0,0.38461538461538464,26.0,0.0,0.0,6,6.076009920149862,2.319889155229971e+20,0.12253473942680593
9.0,0.8888888888888888,9.0,0.0,0.0,57,7.691720023832035,3.626143346672192e+20,2.421358177413124
25.0,0.44,25.0,0.0,0.0,34,5.844868251243765,2.412648726261564e+20,0.7016822081165875
26.0,0.38461538461538464,26.0,0.0,0.0,35,0.6202172144596533,2.5133899807830098e+20,0.07904856897002147
20.0,0.5,20.0,0.0,0.0,29,8.261173257794928,4.635109251076392e+20,1.6101550768915043
17.0,0.5882352941176471,17.0,0.0,0.0,24,1.1920269024803003,5.129358817182485e+19,0.021465627296232376
14.0,0.7142857142857143,14.0,0.0,0.0,42,0.7984009812655384,4.365849834895107e+20,0.21823960138203635
22.0,0.5454545454545454,22.0,0.0,0.0,37,5.0637392219115025,4.45119620998026e+20,1.2369273356058885
14.0,0.6428571428571429,14.0,0.0,0.0,34,2.7199841204319366,3.496133935112944e+20,0.4727408747689949
5.0,0.8,5.0,0.0,0.0,53,9.295477484268659,2.9473879013899305e+20,2.1163789473817554
28.0,0.5,28.0,0.0,0.0,22,2.1754590910268856,4.852011112495175e+20,0.3506487829571333
26.0,0.4230769230769231,26.0,0.0,0.0,50,7.091335039216565,2.2982303249575186e+20,1.1931666024721914
11.0,0.5454545454545454,11.0,0.0,0.0,35,0.916283139090815,2.7887171206990456e+20,0.12526844705579562
18.0,0.5555555555555556,18.0,0.0,0.0,51,9.655353712404683,1.9828180552174125e+20,1.4228103466929511
12.0,0.6666666666666666,12.0,0.0,0.0,45,8.453243373370727,5.097004018734934e+19,0.2824301422446956
7.0,0.8571428571428571,7.0,0.0,0.0,58,0.5750665877855541,4.838161261527183e+20,0.24130782105292453
14.0,0.6428571428571429,14.0,0.0,0.0,24,9.07918587677651,3.4597346916835164e+20,1.1022770176235894
7.0,0.8571428571428571,7.0,0.0,0.0,6,2.2784086435822126,4.8979318736760295e+20,0.10012454133397847
12.0,0.6666666666666666,12.0,0.0,0.0,19,7.695013880383242,4.082955524892064e+20,0.8695565684189187
39.0,0.3333333333333333,39.0,0.0,0.0,34,5.744424637488349,3.893265077367392e+20,1.160236504777114
33.0,0.42424242424242425,33.0,0.0,0.0,38,5.5927259744930184,3.865632473605188e+20,1.2464350846065166
5.0,0.8,5.0,0.0,0.0,6,6.229674762123112,7.023528691991731e+19,0.03826313485463812
31.0,0.41935483870967744,31.0,0.0,0.0,22,1.4344852076323173,2.6265134161387477e+20,0.12435397708084656
16.0,0.625,16.0,0.0,0.0,46,4.740846283657974,4.8389757868736086e+20,1.5512596262190792
9.0,0.6666666666666666,9.0,0.0,0.0,36,1.219392369873336,1.6818190018115653e+20,0.10588266244690737
34.0,0.4117647058823529,34.0,0.0,0.0,52,8.693205677755781,3.032363583244936e+20,2.0831671359762436
19.0,0.6842105263157895,19.0,0.0,0.0,56,5.189738343028344,2.1181234281394517e+20,0.9333332171929607
19.0,0.5263157894736842,19.0,0.0,0.0,46,6.1605544268528325,3.080468294349123e+20,1.268433938398615
13.0,0.6923076923076923,13.0,0.0,0.0,24,8.236067859522308,4.4794343343725484e+20,1.3054987251984285
22.0,0.5454545454545454,22.0,0.0,0.0,45,6.704484857807322,1.6330275381877242e+19,0.07307449612415692
32.0,0.40625,32.0,0.0,0.0,17,5.267426099237022,4.035224978698646e+20,0.5429122070099918
8.0,0.875,8.0,0.0,0.0,10,4.695407562348257,2.6809872638575788e+20,0.19008375088647123
24.0,0.4583333333333333,24.0,0.0,0.0,21,4.1479058827603215,1.1902798352969482e+20,0.15171919510237614
5.0,0.8,5.0,0.0,0.0,41,7.557315495697301,1.782321165969315e+19,0.0804907432837123
18.0,0.6111111111111112,18.0,0.0,0.0,31,5.646930277654506,1.524868917929062e+20,0.3949165122402177
5.0,1.0,5.0,0.0,0.0,54,3.7512986253231935,4.922224957904987e+20,1.533034682996954
9.0,0.7777777777777778,9.0,0.0,0.0,55,9.729144557108278,4.055810347786607e+20,3.2089943324849215
35.0,0.34285714285714286,35.0,0.0,0.0,47,8.365398440338794,1.0610969240320834e+19,0.06256441496423389
8.0,0.75,8.0,0.0,0.0,20,0.6759206897879648,3.921694387985994e+20,0.07740202777526045
16.0,0.625,16.0,0.0,0.0,20,8.794669339317252,3.464343076801926e+20,0.8957519040497213
18.0,0.5,18.0,0.0,0.0,38,5.764950429149755,2.788419451906065e+20,0.8765751984148664
13.0,0.6923076923076923,13.0,0.0,0.0,5,5.623139610410935,1.7014898803717112e+20,0.07053430000156036
24.0,0.5,24.0,0.0,0.0,2,9.910419946360507,2.869885068297754e+20,0.08418762802487592
36.0,0.3611111111111111,36.0,0.0,0.0,36,5.345319597927137,4.1099655835100316e+20,1.1977542187202574
17.0,0.5294117647058824,17.0,0.0,0.0,37,5.324940805508524,1.1432009482788336e+20,0.32417517952702357
34.0,0.3235294117647059,34.0,0.0,0.0,43,2.913008995283958,1.1453773460127605e+20,0.2129674633745535
24.0,0.5,24.0,0.0,0.0,37,8.525603475729206,4.116723763511752e+20,1.9219420804122693
5.0,1.0,5.0,0.0,0.0,44,9.347348716229758,4.3329856118275785e+19,0.27399553951151245
23.0,0.4782608695652174,23.0,0.0,0.0,31,5.371931919876416,2.226503295808502e+20,0.5427484214792115
11.0,0.7272727272727273,11.0,0.0,0.0,58,6.313587221261038,2.615960271653017e+19,0.14114278004687206
15.0,0.6666666666666666,15.0,0.0,0.0,18,3.4753057621840386,4.776250499720782e+19,0.044194653476823595
38.0,0.34210526315789475,38.0,0.0,0.0,9,0.6618366999411422,2.5443856902085643e+20,0.023064598309044417
13.0,0.6923076923076923,13.0,0.0,0.0,51,1.9532776754523407,1.1183681251065202e+20,0.16426349643792482
30.0,0.4666666666666667,30.0,0.0,0.0,54,1.9207423463173192,2.2375107597242624e+20,0.3508197544399073
36.0,0.3611111111111111,36.0,0.0,0.0,48,7.412241889545696,9.557332127867417e+19,0.5149687148869542
5.0,1.0,5.0,0.0,0.0,10,7.286492428752914,3.6855720900600064e+20,0.41289398187137133
36.0,0.3611111111111111,36.0,0.0,0.0,31,4.620669466617833,2.811527775557826e+19,0.0609905179483627
31.0,0.3870967741935484,31.0,0.0,0.0,33,3.0437827710875376,2.4987712662020778e+20,0.3733051477083341
8.0,1.0,8.0,0.0,0.0,57,5.394948152936031,2.536227348017546e+20,1.2166759139448375
16.0,0.625,16.0,0.0,0.0,27,4.561181186196515,1.365926360761137e+20,0.24727813107562843
20.0,0.55,20.0,0.0,0.0,16,3.867252417629271,4.8727015531844115e+20,0.44321010059278926
39.0,0.3333333333333333,39.0,0.0,0.0,41,5.625187590204529,2.0621723856654172e+20,0.7256929966795586
23.0,0.5217391304347826,23.0,0.0,0.0,30,4.613608792752561,4.295481486090806e+20,0.8806154504559378
5.0,1.0,5.0,0.0,0.0,26,1.0570410724097066,3.896097326064751e+20,0.16463043745784908
9.0,0.8888888888888888,9.0,0.0,0.0,20,1.8433864175165509,8.209383665860177e+19,0.04609700154121098
20.0,0.5,20.0,0.0,0.0,33,9.269730668412492,3.0478645359945803e+20,1.3519004688944654
20.0,0.65,20.0,0.0,0.0,47,3.778094990329351,4.4748807194839613e+20,1.1998560386980086
9.0,0.7777777777777778,9.0,0.0,0.0,34,6.5386162975093605,2.069100318118593e+20,0.6801430780910821
24.0,0.5833333333333334,24.0,0.0,0.0,42,1.7023583467200254,4.052941487790043e+20,0.4385359554534412
37.0,0.35135135135135137,37.0,0.0,0.0,16,0.5290609697119832,2.5345388180916037e+20,0.03256926990917177
34.0,0.38235294117647056,34.0,0.0,0.0,16,2.0843968112483884,3.801891909645536e+20,0.19119852983658533
31.0,0.3870967741935484,31.0,0.0,0.0,42,1.9771647218007677,4.6459052306540436e+20,0.5738156263372162
23.0,0.43478260869565216,23.0,0.0,0.0,18,6.891511422382529,3.254977171439586e+20,0.5840193841217232
31.0,0.45161290322580644,31.0,0.0,0.0,3,8.298361289873135,3.345974664967711e+20,0.12604244971541903
7.0,0.7142857142857143,7.0,0.0,0.0,50,9.796073639969322,4.451591962742321e+20,3.135891250730262
39.0,0.3076923076923077,39.0,0.0,0.0,54,8.636143594821037,2.0490411348446367e+20,1.4482457928122536
34.0,0.4117647058823529,34.0,0.0,0.0,41,0.5399749591312673,2.5934732257418094e+20,0.08725670123025604
13.0,0.5384615384615384,13.0,0.0,0.0,14,9.921767923518125,3.210794231877092e+20,0.6301388708271158
9.0,0.6666666666666666,9.0,0.0,0.0,41,7.857805921832905,4.6902381496755605e+20,2.1671036015950973
33.0,0.3939393939393939,33.0,0.0,0.0,55,4.742952089415888,1.169848215866649e+20,0.459303024031656
19.0,0.631578947368421,19.0,0.0,0.0,40,7.451699492025656,1.1653900740931799e+20,0.5193570760455141
11.0,0.9090909090909091,11.0,0.0,0.0,21,7.881966423506816,4.1829816181396216e+20,1.0705023519243488
38.0,0.3157894736842105,38.0,0.0,0.0,43,8.667584662486103,6.609661636660497e+19,0.37230682292536244
10.0,0.8,10.0,0.0,0.0,34,5.9040410597239426,2.7996458776566795e+20,0.8401804668165241
35.0,0.4,35.0,0.0,0.0,23,6.8631430352406895,2.2580908959809723e+20,0.5426872362133273
13.0,0.7692307692307693,13.0,0.0,0.0,22,7.543415119025856,7.60237276289845e+19,0.1899030059558956
32.0,0.3125,32.0,0.0,0.0,59,1.2690403122805518,4.243038095922647e+20,0.46541672464281053
19.0,0.5789473684210527,19.0,0.0,0.0,2,4.132024779399167,3.0630965000645075e+19,0.0037314217247221794
37.0,0.35135135135135137,37.0,0.0,0.0,18,9.251971508954556,1.6703456754867438e+20,0.42227611638282697
7.0,1.0,7.0,0.0,0.0,32,3.759605301454884,2.1493518232085437e+20,0.40144989681837556
12.0,0.75,12.0,0.0,0.0,16,5.651376940623304,1.7618559013160075e+20,0.23737277763141718
32.0,0.34375,32.0,0.0,0.0,32,0.9853683907119439,2.2914321881612927e+20,0.10675374119802866
26.0,0.38461538461538464,26.0,0.0,0.0,50,0.6190578292365098,1.9181164408375747e+19,0.008601980721789665
18.0,0.6666666666666666,18.0,0.0,0.0,28,2.228219087799383,1.8757121902487503e+20,0.1757339468585287
10.0,0.9,10.0,0.0,0.0,44,3.543335435082686,7.380471318722395e+19,0.1766271334130783
7.0,0.7142857142857143,7.0,0.0,0.0,7,7.2037719848978,2.993653320946435e+19,0.021711163698430222
38.0,0.3684210526315789,38.0,0.0,0.0,11,6.224745452235788,1.755995601049999e+20,0.18424720094540373
15.0,0.5333333333333333,15.0,0.0,0.0,30,4.026316824937763,4.588228031229852e+20,0.7902107944713199
20.0,0.55,20.0,0.0,0.0,33,0.9844969550274321,4.282878456989416e+20,0.20454148359144192
29.0,0.4827586206896552,29.0,0.0,0.0,9,0.6241996767311022,1.910185714543107e+20,0.01621033960695899
17.0,0.47058823529411764,17.0,0.0,0.0,14,4.297003914903056,2.7526672650260795e+20,0.23443883921111505
37.0,0.3783783783783784,37.0,0.0,0.0,10,9.953759842792689,7.495212034638086e+19,0.11406078150895345
14.0,0.5714285714285714,14.0,0.0,0.0,39,1.3833683773820054,1.9386790642293596e+19,0.014994352212935548
25.0,0.48,25.0,0.0,0.0,11,7.577698243826464,1.4271982150173591e+20,0.1760067223688357
29.0,0.41379310344827586,29.0,0.0,0.0,46,0.6542508560426687,8.565536433116291e+19,0.03822987676203565
37.0,0.32432432432432434,37.0,0.0,0.0,59,0.6322168560802819,2.2816929120152712e+20,0.12827875243180636
35.0,0.37142857142857144,35.0,0.0,0.0,26,9.25170014660458,3.5682039365346755e+20,1.2969688888643267
19.0,0.5789473684210527,19.0,0.0,0.0,6,6.0424795039700365,4.6048433878983816e+20,0.246094577421704
34.0,0.38235294117647056,34.0,0.0,0.0,56,5.310725209574209,1.924439524675826e+20,0.8630392073261445
8.0,0.75,8.0,0.0,0.0,39,4.777961184567786,2.3123998210378095e+20,0.6291048121275613
33.0,0.42424242424242425,33.0,0.0,0.0,58,8.125142565029806,4.8976399219103964e+20,3.501771488842724
21.0,0.5714285714285714,21.0,0.0,0.0,23,6.7435281311930915,1.4724657076742247e+20,0.3393906575604803
24.0,0.4583333333333333,24.0,0.0,0.0,4,4.459026306556299,3.7193706044340024e+20,0.09707619507990002
15.0,0.6,15.0,0.0,0.0,40,3.560121771151846,4.811353730874277e+20,0.9951952001444938
28.0,0.4642857142857143,28.0,0.0,0.0,47,2.6541706372907057,4.733866580506187e+19,0.08832656751508691
29.0,0.41379310344827586,29.0,0.0,0.0,9,8.874007393325478,7.159149335535494e+19,0.0847949361306181
35.0,0.37142857142857144,35.0,0.0,0.0,33,4.422292663541578,3.2597415826396434e+20,0.718835615977863
8.0,0.75,8.0,0.0,0.0,19,3.59437780691962,8.607974825160412e+19,0.0858284301318962
16.0,0.625,16.0,0.0,0.0,7,8.002727200746321,2.1551062035051797e+20,0.1774688211931139
14.0,0.7142857142857143,14.0,0.0,0.0,50,1.9353216876565011,4.736796778607119e+19,0.06832857033186435
10.0,0.7,10.0,0.0,0.0,49,8.51237739802776,3.346462977277034e+20,2.030934737553067
30.0,0.4,30.0,0.0,0.0,24,6.726939653764482,2.1112127202918564e+20,0.506159300160239
21.0,0.5714285714285714,21.0,0.0,0.0,35,3.861734498068389,3.29961538666111e+20,0.6627556835714894
22.0,0.45454545454545453,22.0,0.0,0.0,22,3.869172727423378,1.5145999720364524e+20,0.1865317226384997
32.0,0.4375,32.0,0.0,0.0,42,6.095183715971723,2.740671091955807e+20,1.0629323931636088
17.0,0.5294117647058824,17.0,0.0,0.0,53,4.111376481078892,4.318120651691818e+20,1.3542491295190808
10.0,0.7,10.0,0.0,0.0,19,1.9755187829656036,4.916123304442341e+20,0.26848530762022993
33.0,0.36363636363636365,33.0,0.0,0.0,6,6.297978540747784,1.5419068675907322e+20,0.08698756120169696
36.0,0.3611111111111111,36.0,0.0,0.0,3,6.132787084181892,2.6328759113188344e+20,0.07336060081095887
38.0,0.3157894736842105,38.0,0.0,0.0,59,6.180145800022603,1.9816440831247332e+20,1.0920225515091255
14.0,0.6428571428571429,14.0,0.0,0.0,54,6.022316274108804,3.776830135445195e+19,0.17958686912164187
